time,value
2024-01-05 14:51:16,67
2024-01-05 14:51:17,67
2024-01-05 14:51:18,67
2024-01-05 14:51:19,67
2024-01-05 14:51:20,67
2024-01-05 14:51:21,67
2024-01-05 14:51:22,67
2024-01-05 14:51:23,67
2024-01-05 14:51:24,67
2024-01-05 14:51:25,67
2024-01-05 14:51:26,67
2024-01-05 14:51:27,67
2024-01-05 14:51:28,67
2024-01-05 14:51:29,67
2024-01-05 14:51:30,67
2024-01-05 14:51:31,67
2024-01-05 14:51:32,67
2024-01-05 14:51:33,67
2024-01-05 14:51:34,67
2024-01-05 14:51:35,67
2024-01-05 14:51:36,67
2024-01-05 14:51:37,67
2024-01-05 14:51:38,67
2024-01-05 14:51:39,67
2024-01-05 14:51:40,67
2024-01-05 14:51:41,67
2024-01-05 14:51:42,67
2024-01-05 14:51:43,67
2024-01-05 14:51:44,67
2024-01-05 14:51:45,67
2024-01-05 14:51:46,67
2024-01-05 14:51:47,67
2024-01-05 14:51:48,67
2024-01-05 14:51:49,67
2024-01-05 14:51:50,68
2024-01-05 14:51:51,68
2024-01-05 14:51:52,68
2024-01-05 14:51:53,68
2024-01-05 14:51:54,68
2024-01-05 14:51:55,69
2024-01-05 14:51:56,69
2024-01-05 14:51:57,69
2024-01-05 14:51:58,69
2024-01-05 14:51:59,69
2024-01-05 14:52:00,65
2024-01-05 14:52:01,65
2024-01-05 14:52:02,65
2024-01-05 14:52:03,65
2024-01-05 14:52:04,65
2024-01-05 14:52:05,61
2024-01-05 14:52:06,61
2024-01-05 14:52:07,61
2024-01-05 14:52:08,61
2024-01-05 14:52:09,61
2024-01-05 14:52:10,61
2024-01-05 14:52:11,61
2024-01-05 14:52:12,61
2024-01-05 14:52:13,61
2024-01-05 14:52:14,61
2024-01-05 14:52:15,61
2024-01-05 14:52:16,61
2024-01-05 14:52:17,61
2024-01-05 14:52:18,61
2024-01-05 14:52:19,61
2024-01-05 14:52:20,62
2024-01-05 14:52:21,62
2024-01-05 14:52:22,62
2024-01-05 14:52:23,62
2024-01-05 14:52:24,62
2024-01-05 14:52:25,62
2024-01-05 14:52:26,62
2024-01-05 14:52:27,62
2024-01-05 14:52:28,62
2024-01-05 14:52:29,62
2024-01-05 14:52:30,62
2024-01-05 14:52:31,62
2024-01-05 14:52:32,62
2024-01-05 14:52:33,62
2024-01-05 14:52:34,62
2024-01-05 14:52:35,62
2024-01-05 14:52:36,62
2024-01-05 14:52:37,62
2024-01-05 14:52:38,62
2024-01-05 14:52:39,62
2024-01-05 14:52:40,62
2024-01-05 14:52:41,62
2024-01-05 14:52:42,62
2024-01-05 14:52:43,62
