time,value
2024-01-05 14:42:11,71
2024-01-05 14:42:12,71
2024-01-05 14:42:13,71
2024-01-05 14:42:14,71
2024-01-05 14:42:15,71
2024-01-05 14:42:16,71
2024-01-05 14:42:17,71
2024-01-05 14:42:18,71
2024-01-05 14:42:19,71
2024-01-05 14:42:20,71
2024-01-05 14:42:21,71
2024-01-05 14:42:22,71
2024-01-05 14:42:23,71
2024-01-05 14:42:24,71
2024-01-05 14:42:25,71
2024-01-05 14:42:26,71
2024-01-05 14:42:27,71
2024-01-05 14:42:28,71
2024-01-05 14:42:29,71
2024-01-05 14:42:30,71
2024-01-05 14:42:31,71
2024-01-05 14:42:32,71
