time,value
2024-01-05 14:05:02,86
2024-01-05 14:05:03,86
2024-01-05 14:05:04,86
2024-01-05 14:05:05,86
2024-01-05 14:05:06,86
2024-01-05 14:05:07,86
2024-01-05 14:05:08,86
2024-01-05 14:05:09,86
2024-01-05 14:05:10,86
2024-01-05 14:05:11,86
2024-01-05 14:05:12,86
2024-01-05 14:05:13,86
2024-01-05 14:05:14,86
2024-01-05 14:05:15,87
2024-01-05 14:05:16,87
2024-01-05 14:05:17,87
2024-01-05 14:05:18,87
2024-01-05 14:05:19,87
2024-01-05 14:05:20,87
2024-01-05 14:05:21,87
2024-01-05 14:05:22,87
2024-01-05 14:05:23,87
2024-01-05 14:05:24,87
2024-01-05 14:05:25,89
2024-01-05 14:05:26,89
2024-01-05 14:05:27,89
2024-01-05 14:05:28,89
2024-01-05 14:05:29,89
2024-01-05 14:05:30,89
2024-01-05 14:05:31,89
2024-01-05 14:05:32,89
2024-01-05 14:05:33,89
2024-01-05 14:05:34,89
2024-01-05 14:05:35,88
2024-01-05 14:05:36,88
2024-01-05 14:05:37,88
2024-01-05 14:05:38,88
2024-01-05 14:05:39,88
2024-01-05 14:05:40,89
2024-01-05 14:05:41,89
2024-01-05 14:05:42,89
2024-01-05 14:05:43,89
2024-01-05 14:05:44,89
2024-01-05 14:05:45,89
2024-01-05 14:05:46,89
2024-01-05 14:05:47,89
2024-01-05 14:05:48,89
2024-01-05 14:05:49,89
2024-01-05 14:05:50,89
2024-01-05 14:05:51,89
2024-01-05 14:05:52,89
2024-01-05 14:05:53,89
2024-01-05 14:05:54,89
2024-01-05 14:05:55,89
2024-01-05 14:05:56,89
2024-01-05 14:05:57,89
2024-01-05 14:05:58,89
2024-01-05 14:05:59,89
2024-01-05 14:06:00,88
2024-01-05 14:06:01,88
2024-01-05 14:06:02,88
2024-01-05 14:06:03,88
2024-01-05 14:06:04,88
2024-01-05 14:06:05,88
2024-01-05 14:06:06,88
2024-01-05 14:06:07,88
2024-01-05 14:06:08,88
2024-01-05 14:06:09,88
2024-01-05 14:06:10,88
2024-01-05 14:06:11,88
2024-01-05 14:06:12,88
2024-01-05 14:06:13,88
2024-01-05 14:06:14,88
2024-01-05 14:06:15,88
2024-01-05 14:06:16,88
2024-01-05 14:06:17,88
2024-01-05 14:06:18,88
2024-01-05 14:06:19,88
2024-01-05 14:06:20,88
2024-01-05 14:06:21,88
2024-01-05 14:06:22,88
2024-01-05 14:06:23,88
2024-01-05 14:06:24,88
2024-01-05 14:06:25,87
2024-01-05 14:06:26,87
2024-01-05 14:06:27,87
2024-01-05 14:06:28,87
2024-01-05 14:06:29,87
2024-01-05 14:06:30,87
2024-01-05 14:06:31,87
2024-01-05 14:06:32,87
2024-01-05 14:06:33,87
2024-01-05 14:06:34,87
2024-01-05 14:06:35,86
2024-01-05 14:06:36,86
2024-01-05 14:06:37,86
2024-01-05 14:06:38,86
